-5.690995927003987820e-01,1.011233873633068159e+00,3.285698030412816939e-01,1.662554727863660708e-01,-2.129235812617131032e-02,-1.476805832888094805e-01
-5.588274491042685144e-01,9.961302373921686604e-01,3.228572169557682447e-01,1.650058500567157527e-01,-2.195253432468453544e-02,-1.472396940897689188e-01
-5.489349817242477059e-01,9.812198886732215186e-01,3.173528087267617481e-01,1.638041948815340265e-01,-2.244468223721461653e-02,-1.466763593315615621e-01
-5.394011511792680125e-01,9.665026098704172508e-01,3.120424521876318802e-01,1.626437970587937543e-01,-2.278324685048189677e-02,-1.459993746061107600e-01
-5.302067562005525758e-01,9.519779611842122957e-01,3.069134334693083832e-01,1.615187385877135395e-01,-2.298122954522923214e-02,-1.452166942914106251e-01
-5.213347768723883835e-01,9.376452320508749105e-01,3.019544254551006501e-01,1.604239661847644549e-01,-2.304994312741288562e-02,-1.443355458378740297e-01
-5.127694807240029684e-01,9.235035652495762193e-01,2.971551347726756886e-01,1.593549595426192733e-01,-2.299969614223619507e-02,-1.433625467972200196e-01
-5.044966202937601896e-01,9.095519282260631222e-01,2.925062701319314229e-01,1.583077763142131666e-01,-2.283965349833766770e-02,-1.423037770090061771e-01
-4.965031905086971231e-01,8.957891457382712863e-01,2.879993986305974252e-01,1.572789542217537806e-01,-2.257802698667323721e-02,-1.411648505802090281e-01
-4.887078003221356215e-01,8.822218034244109219e-01,2.835928994298942962e-01,1.562459069561605851e-01,-2.226644275291158118e-02,-1.399966315265114281e-01
-4.810877453309160279e-01,8.688495810158087806e-01,2.792753136373238299e-01,1.552038946464564528e-01,-2.191817412654894354e-02,-1.388119035707532922e-01
-4.736384321876170866e-01,8.556701045419818907e-01,2.750441652872884779e-01,1.541533926416301381e-01,-2.153488978559705072e-02,-1.376117829495196176e-01
-4.663555241745714897e-01,8.426810059194875802e-01,2.708970903785914985e-01,1.530948651956817175e-01,-2.111812344330375735e-02,-1.363973810172105505e-01
-4.592349204369961524e-01,8.298799234242315581e-01,2.668318296961134650e-01,1.520287686300104135e-01,-2.066928419092118122e-02,-1.351697989227984009e-01
-4.522727366932899340e-01,8.172645023775131357e-01,2.628462218422198959e-01,1.509555538039935307e-01,-2.018966660777176542e-02,-1.339301230121330843e-01
-4.454450731177834744e-01,8.048345290702467736e-01,2.589293299867072573e-01,1.498773426684799071e-01,-1.969945731666276206e-02,-1.326785226078137092e-01
