-6.306596343732182586e-01,-2.514428637051777660e-01,2.480525059950752786e-01,1.656243765072474075e-02,3.917224133314843940e-03,-5.235987755982988157e-01,-1.615483387234781590e-02,-7.892246669051588767e-03,7.000000000000000666e-02,-7.000000000000000666e-02,3.121764663829389511e-02,-3.288130853855170121e-02,0.000000000000000000e+00
-6.330664497681456337e-01,-2.528585461069584039e-01,2.461165179691831573e-01,3.238771053886052576e-02,7.862724687503326593e-03,-5.235987755982988157e-01,-3.224796819316945451e-02,-1.519761189694391126e-02,1.400000000000000133e-01,-1.400000000000000133e-01,6.224969801850622347e-02,-6.381776856490216365e-02,0.000000000000000000e+00
-6.355353292553975741e-01,-2.542497373430007701e-01,2.441921638915230952e-01,4.753315621486223219e-02,1.183131097016011657e-02,-5.235987755982988157e-01,-4.826959393642711593e-02,-2.196602182855400542e-02,2.100000000000000200e-01,-2.100000000000000200e-01,9.306217224999349669e-02,-9.296162253619727478e-02,0.000000000000000000e+00
-6.380628782596212689e-01,-2.556188470951379355e-01,2.422795021480172728e-01,6.205185665284408680e-02,1.581787225033475311e-02,-5.235987755982988157e-01,-6.421189070344424099e-02,-2.824385587493859207e-02,2.800000000000000266e-01,-2.800000000000000266e-01,1.236281270929308479e-01,-1.204498683984245727e-01,0.000000000000000000e+00
-6.405587268237208365e-01,-2.569208173392601435e-01,2.403854746624651539e-01,7.598891229676706105e-02,1.981754170946063709e-02,-5.235987755982988157e-01,-8.006542530466151386e-02,-3.406977619587792105e-02,3.500000000000000333e-01,-3.471656284666740921e-01,1.539228157658114882e-01,-1.464027705350962605e-01,0.000000000000000000e+00
-6.430245214174750146e-01,-2.581602880841086800e-01,2.385096366168145132e-01,8.938573562050973476e-02,2.382741654267535661e-02,-5.235987755982988157e-01,-9.582525569990470171e-02,-3.947998644705556781e-02,4.199789351538857352e-01,-4.116671158818686060e-01,1.839299227683137417e-01,-1.709324297989079922e-01,0.000000000000000000e+00
-6.454175815126077520e-01,-2.593449317503682683e-01,2.366754778004631354e-01,1.022793453312739881e-01,2.784470064944587556e-02,-5.235987755982988157e-01,-1.114864720409276255e-01,-4.450664522422204811e-02,4.884774577260319606e-01,-4.736667554823227322e-01,2.136356816930445324e-01,-1.941393057519465171e-01,0.000000000000000000e+00
-6.477416709674411743e-01,-2.604784300900443439e-01,2.348813162213713446e-01,1.147028014329831841e-01,3.186654848614434848e-02,-5.235987755982988157e-01,-1.270445282743660476e-01,-4.917845620959298419e-02,5.555486287666189238e-01,-5.333185629955378149e-01,2.430321394658047363e-01,-2.161163999973344518e-01,0.000000000000000000e+00
-6.500002593864624423e-01,-2.615641193075137205e-01,2.331255730069242971e-01,1.266862465959271988e-01,3.589021491523681356e-02,-5.235987755982988157e-01,-1.424952989026388173e-01,-5.352152091400235595e-02,6.212428378338161750e-01,-5.907629890830822239e-01,2.721134415299213405e-01,-2.369479190817981584e-01,0.000000000000000000e+00
-6.521965497516811761e-01,-2.626050299433835833e-01,2.314067665235072513e-01,1.382572116978371402e-01,3.991305402367748695e-02,-5.235987755982988157e-01,-1.578350400476098703e-01,-5.755961563599644448e-02,6.856078614281881922e-01,-6.461283900847129003e-01,3.008754423618015816e-01,-2.567102973209373640e-01,0.000000000000000000e+00
-6.543335033000814427e-01,-2.636039214894032034e-01,2.297235064234329494e-01,1.494408854229180572e-01,4.393251745899234839e-02,-5.235987755982988157e-01,-1.730603549580376765e-01,-6.131443527613864020e-02,7.486889490093708854e-01,-6.995323179886531184e-01,3.293153882110233521e-01,-2.754730834929166594e-01,0.000000000000000000e+00
-6.564138619033312860e-01,-2.645633125018836962e-01,2.280744877649299174e-01,1.602603524739329433e-01,4.794615240309162141e-02,-5.235987755982988157e-01,-1.881681633619224636e-01,-6.480580830299921546e-02,8.105289269413176179e-01,-7.510826537045198759e-01,3.574316582587082070e-01,-2.932997113245220944e-01,0.000000000000000000e+00
-6.584401681926133065e-01,-2.654855068611182700e-01,2.264584853035393197e-01,1.707368043589325424e-01,5.195159928031101160e-02,-5.235987755982988157e-01,-2.031556741555544388e-01,-6.805188658731321782e-02,8.711683132474594693e-01,-8.008786043804517751e-01,3.852235531385951872e-01,-3.102481705741987339e-01,0.000000000000000000e+00
-6.604147836546743200e-01,-2.663726167239292564e-01,2.248743480187752608e-01,1.808897261942377654e-01,5.594658927677953475e-02,-5.235987755982988157e-01,-2.180203609965518929e-01,-7.106931331774600513e-02,9.306454379642714603e-01,-8.490115826233234353e-01,4.126911219441029566e-01,-3.263715929057659504e-01,0.000000000000000000e+00
-6.623399049069035316e-01,-2.672265826324657367e-01,2.233209939149216339e-01,1.907370625119708674e-01,5.992894173234976363e-02,-5.235987755982988157e-01,-2.327599404312864773e-01,-7.387337177684800971e-02,9.889965653157760661e-01,-8.955659829986601927e-01,4.398350205752614706e-01,-3.417187645607565050e-01,0.000000000000000000e+00
-6.642175783406675249e-01,-2.680491911720023213e-01,2.217974051168848104e-01,2.002953646666355003e-01,6.389656145345018468e-02,-5.235987755982988157e-01,-2.473723522400745611e-01,-7.647811738070264820e-02,1.046256015008665718e+00,-9.406198690547190600e-01,4.666563956576616490e-01,-3.563345760063255097e-01,0.000000000000000000e+00
-6.660497133040503837e-01,-2.688420905114767279e-01,2.203026232692602560e-01,2.095799220939759400e-01,6.784743598481283999e-02,-5.235987755982988157e-01,-2.618557417281500155e-01,-7.889649506271408097e-02,1.102456280755272244e+00,-9.842455822867031134e-01,4.931567893662736624e-01,-3.702604172003151617e-01,0.000000000000000000e+00
-6.678380939780169667e-01,-2.696068041109393465e-01,2.188357452378350554e-01,2.186048793800659251e-01,7.177963286966282386e-02,-5.235987755982988157e-01,-2.762084437281728255e-01,-8.114044380394135059e-02,1.157628144735348918e+00,-1.026510282890324088e+00,5.193380613683640235e-01,-3.835345258259500456e-01,0.000000000000000000e+00
-6.695843900840986462e-01,-2.703447428383949358e-01,2.173959191066261731e-01,2.273833408433233172e-01,7.569129692125364794e-02,-5.235987755982988157e-01,-2.904289681120310052e-01,-8.322098987315858232e-02,1.211800787157208736e+00,-1.067476430811849841e+00,5.452023248074264750e-01,-3.961922947646776549e-01,0.000000000000000000e+00
-6.712901665470868418e-01,-2.710572157033864227e-01,2.159823404594954366e-01,2.359274641115872428e-01,7.958064752327975722e-02,-5.235987755982988157e-01,-3.045159866369118173e-01,-8.514833013396194694e-02,1.265001890411664220e+00,-1.107202214451983968e+00,5.707518938197561065e-01,-4.082665441626864289e-01,0.000000000000000000e+00
-6.729568922229534067e-01,-2.717454393850096128e-01,2.145942489328238334e-01,2.442485439858168295e-01,8.344597597243959275e-02,-5.235987755982988157e-01,-3.184683209738290999e-01,-8.693190659902567952e-02,1.317257737556884134e+00,-1.145741933395443057e+00,5.959892405351397970e-01,-4.197877626763097947e-01,0.000000000000000000e+00
-6.745859477902355072e-01,-2.724105467069625752e-01,2.132309250242593601e-01,2.523570877172531257e-01,8.728564287304162173e-02,-5.235987755982988157e-01,-3.322849317866328200e-01,-8.858047325894272128e-02,1.368593305050245457e+00,-1.183146340692780907e+00,6.209169598851899119e-01,-4.307843218303372690e-01,0.000000000000000000e+00
-6.761786328923805600e-01,-2.730535941909678632e-01,2.118916871418619341e-01,2.602628826824369690e-01,9.109807559087511331e-02,-5.235987755982988157e-01,-3.459649087465313522e-01,-9.010215608145673294e-02,1.419032349770850576e+00,-1.219462949495250248e+00,6.455377408447063869e-01,-4.412826668717184098e-01,0.000000000000000000e+00
-6.777361726089345950e-01,-2.736755688018501775e-01,2.105758888778305749e-01,2.679750573171978956e-01,9.488176577145955581e-02,-5.235987755982988157e-01,-3.595074613817545450e-01,-9.150450696328497890e-02,1.468597490466062805e+00,-1.254736308219700724e+00,6.698543429768336610e-01,-4.513074870330838206e-01,0.000000000000000000e+00
-6.792597233248970356e-01,-2.742773939821834261e-01,2.092829164912419493e-01,2.755021360639398620e-01,9.863526692613372449e-02,-5.235987755982988157e-01,-3.729119106745531487e-01,-9.279455231856716113e-02,1.517310283816595273e+00,-1.289008247883645764e+00,6.938695773528180677e-01,-4.608818677224805205e-01,0.000000000000000000e+00
-6.807503780599479803e-01,-2.748599350613147863e-01,2.080121865847305018e-01,2.828520889939553640e-01,1.023571920881489877e-01,-5.235987755982988157e-01,-3.861776813285607846e-01,-9.397883690304997817e-02,1.565191295354597445e+00,-1.322318104788035908e+00,7.175862910805193007e-01,-4.700274268165701708e-01,0.000000000000000000e+00
-6.822091713124877055e-01,-2.754240041123763305e-01,2.067631439607092725e-01,2.900323766861105934e-01,1.060462115399259525e-01,-5.235987755982988157e-01,-3.993042946389080416e-01,-9.506346339954642455e-02,1.612260165493251574e+00,-1.354702921326012666e+00,7.410073548095812423e-01,-4.787644369449542414e-01,0.000000000000000000e+00
